,material_id,cif
1890,1890,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.54213000
_cell_length_b   4.22776000
_cell_length_c   5.56939000
_cell_angle_alpha   90.00603000
_cell_angle_beta   90.00298000
_cell_angle_gamma   89.97987000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C10
_cell_volume   59.85710140
_cell_formula_units_Z   10
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.11607476  0.44439524  0.10187172  1
  C  C1  1  0.61672585  0.94505632  0.70103928  1
  C  C2  1  0.11614548  0.08159990  0.10206286  1
  C  C3  1  0.11643514  0.58002896  0.85571795  1
  C  C4  1  0.61682644  0.58165459  0.70095214  1
  C  C5  1  0.61834461  0.10674678  0.47155947  1
  C  C6  1  0.61710809  0.57719061  0.23402683  1
  C  C7  1  0.61824608  0.42028409  0.47149781  1
  C  C8  1  0.11613355  0.94610565  0.85587705  1
  C  C9  1  0.61716560  0.94883637  0.23418999  1
"
1891,1891,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.42467000
_cell_length_b   5.73670484
_cell_length_c   6.14538211
_cell_angle_alpha   62.76110035
_cell_angle_beta   78.65349511
_cell_angle_gamma   89.97424277
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C10
_cell_volume   74.12061798
_cell_formula_units_Z   10
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.47822152  0.25085112  0.21188910  1
  C  C1  1  0.97920710  0.72056142  0.21207928  1
  C  C2  1  0.78412171  0.99701436  0.60232445  1
  C  C3  1  0.66186189  0.74945608  0.84403121  1
  C  C4  1  0.28173920  0.57799708  0.60349311  1
  C  C5  1  0.04177197  0.34002866  0.08571983  1
  C  C6  1  0.54275354  0.75968531  0.08538028  1
  C  C7  1  0.84486551  0.61669966  0.47706871  1
  C  C8  1  0.16094972  0.58806553  0.84494994  1
  C  C9  1  0.34733904  0.08589898  0.47641189  1
"
1892,1892,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.62546000
_cell_length_b   4.07677390
_cell_length_c   6.43468000
_cell_angle_alpha   104.96705899
_cell_angle_beta   96.55924000
_cell_angle_gamma   106.55653881
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C10
_cell_volume   62.45207679
_cell_formula_units_Z   10
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.17054008  0.87748710  0.96551897  1
  C  C1  1  0.95576639  0.56989332  0.76352683  1
  C  C2  1  0.58261808  0.52802028  0.16786417  1
  C  C3  1  0.36903732  0.21988011  0.96541392  1
  C  C4  1  0.32620977  0.07697589  0.36828088  1
  C  C5  1  0.21091739  0.02075666  0.56248988  1
  C  C6  1  0.15870086  0.77167822  0.16799756  1
  C  C7  1  0.61511885  0.42304177  0.36829856  1
  C  C8  1  0.92245733  0.67450575  0.56255865  1
  C  C9  1  0.37954514  0.32626810  0.76340978  1
"
1893,1893,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.65743000
_cell_length_b   4.56595000
_cell_length_c   5.06000897
_cell_angle_alpha   66.59514111
_cell_angle_beta   82.06397008
_cell_angle_gamma   69.03184000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C10
_cell_volume   72.41165705
_cell_formula_units_Z   10
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.08056302  0.39104786  0.92715791  1
  C  C1  1  0.29709223  0.82034096  0.14488652  1
  C  C2  1  0.44400545  0.94142326  0.30210851  1
  C  C3  1  0.66765389  0.68214855  0.53518253  1
  C  C4  1  0.41784675  0.47513956  0.27910197  1
  C  C5  1  0.86340203  0.04631085  0.71803234  1
  C  C6  1  0.65317882  0.37114101  0.52397147  1
  C  C7  1  0.31572257  0.28706862  0.17193644  1
  C  C8  1  0.87067727  0.71611471  0.73254203  1
  C  C9  1  0.07079406  0.07977394  0.91330006  1
"
1894,1894,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.15623000
_cell_length_b   4.32249000
_cell_length_c   4.40708000
_cell_angle_alpha   67.36624000
_cell_angle_beta   88.60835000
_cell_angle_gamma   89.80283000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C10
_cell_volume   73.05357709
_cell_formula_units_Z   10
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.77217426  0.18426418  0.62577014  1
  C  C1  1  0.62534030  0.01901659  0.94162274  1
  C  C2  1  0.99103016  0.57666379  0.01775545  1
  C  C3  1  0.13691635  0.74108550  0.70113429  1
  C  C4  1  0.62548337  0.50019967  0.46117304  1
  C  C5  1  0.73587298  0.70309909  0.14452268  1
  C  C6  1  0.02651638  0.05740139  0.49881100  1
  C  C7  1  0.38087706  0.23129732  0.97057790  1
  C  C8  1  0.13723219  0.26063515  0.18267360  1
  C  C9  1  0.38124725  0.52803760  0.67349997  1
"
1895,1895,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.43224000
_cell_length_b   3.89899509
_cell_length_c   4.93222992
_cell_angle_alpha   67.70616483
_cell_angle_beta   86.73729654
_cell_angle_gamma   71.68862260
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C10
_cell_volume   57.83240454
_cell_formula_units_Z   10
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.04402921  0.75845065  0.81234126  1
  C  C1  1  0.81925266  0.66178079  0.36760901  1
  C  C2  1  0.15041925  0.14265549  0.22768056  1
  C  C3  1  0.92829158  0.93766538  0.48065256  1
  C  C4  1  0.73231492  0.13303046  0.84796600  1
  C  C5  1  0.84084453  0.40944282  0.96054822  1
  C  C6  1  0.41307616  0.63867086  0.02080571  1
  C  C7  1  0.24723572  0.43213332  0.30789748  1
  C  C8  1  0.61650072  0.31227654  0.51632922  1
  C  C9  1  0.50977496  0.92829340  0.10095117  1
"
1896,1896,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.44357000
_cell_length_b   3.64366167
_cell_length_c   8.29922000
_cell_angle_alpha   91.92635162
_cell_angle_beta   90.04375000
_cell_angle_gamma   109.54461892
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C10
_cell_volume   69.58985521
_cell_formula_units_Z   10
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.43402720  0.75926299  0.14228207  1
  C  C1  1  0.49893184  0.89450088  0.81746503  1
  C  C2  1  0.21794297  0.34017980  0.67151029  1
  C  C3  1  0.48411235  0.86222726  0.31200951  1
  C  C4  1  0.02383087  0.95017239  0.56968753  1
  C  C5  1  0.70452396  0.31314377  0.78215463  1
  C  C6  1  0.42836851  0.75864046  0.63705711  1
  C  C7  1  0.00885256  0.91256500  0.39197731  1
  C  C8  1  0.90271232  0.70125455  0.88409653  1
  C  C9  1  0.91479823  0.71989521  0.06160271  1
"
1897,1897,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.44363000
_cell_length_b   3.64308824
_cell_length_c   8.25744797
_cell_angle_alpha   90.52461469
_cell_angle_beta   90.00486322
_cell_angle_gamma   109.58309319
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C10
_cell_volume   69.25535302
_cell_formula_units_Z   10
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.35328122  0.07648671  0.29293960  1
  C  C1  1  0.94860630  0.26532505  0.71912757  1
  C  C2  1  0.16308225  0.69248268  0.19016979  1
  C  C3  1  0.48672353  0.34187789  0.97730226  1
  C  C4  1  0.95134194  0.27150272  0.22560466  1
  C  C5  1  0.36773340  0.10443827  0.47114466  1
  C  C6  1  0.47385347  0.31511189  0.79902808  1
  C  C7  1  0.88947563  0.14693840  0.04468645  1
  C  C8  1  0.89246108  0.15290647  0.55095818  1
  C  C9  1  0.67943909  0.72601061  0.07959386  1
"
1898,1898,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.42845000
_cell_length_b   5.30947000
_cell_length_c   5.40649669
_cell_angle_alpha   98.75913173
_cell_angle_beta   91.08359960
_cell_angle_gamma   90.11085000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C10
_cell_volume   68.88404083
_cell_formula_units_Z   10
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.57298658  0.03286418  0.45780787  1
  C  C1  1  0.08526528  0.84649555  0.77846959  1
  C  C2  1  0.09299443  0.11006335  0.91754397  1
  C  C3  1  0.07019110  0.15378250  0.42313901  1
  C  C4  1  0.07109441  0.42390845  0.43267606  1
  C  C5  1  0.57249785  0.55404181  0.46632371  1
  C  C6  1  0.09199496  0.62989929  0.92315619  1
  C  C7  1  0.59338780  0.24029018  0.95113833  1
  C  C8  1  0.57766657  0.81789066  0.60549309  1
  C  C9  1  0.59426924  0.50969184  0.95849750  1
"
1899,1899,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.44845000
_cell_length_b   5.29587136
_cell_length_c   5.51003000
_cell_angle_alpha   115.63510997
_cell_angle_beta   102.79795000
_cell_angle_gamma   90.02432086
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C10
_cell_volume   62.43623605
_cell_formula_units_Z   10
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.20086832  0.19348235  0.70805253  1
  C  C1  1  0.91646955  0.06564816  0.14294955  1
  C  C2  1  0.63612547  0.63720257  0.58686944  1
  C  C3  1  0.06633302  0.55841840  0.44784930  1
  C  C4  1  0.47664658  0.99638682  0.26470262  1
  C  C5  1  0.92129099  0.35550246  0.14870003  1
  C  C6  1  0.35489377  0.68596684  0.01408749  1
  C  C7  1  0.35187731  0.39599239  0.00787976  1
  C  C8  1  0.79283203  0.75524514  0.89184228  1
  C  C9  1  0.63037046  0.11476567  0.56910641  1
"
1900,1900,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.41987000
_cell_length_b   3.43176000
_cell_length_c   5.73274000
_cell_angle_alpha   75.32166000
_cell_angle_beta   89.59910000
_cell_angle_gamma   84.25746000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C10
_cell_volume   64.74623625
_cell_formula_units_Z   10
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.80876022  0.55200597  0.41961354  1
  C  C1  1  0.50686472  0.21724219  0.80922471  1
  C  C2  1  0.97255255  0.62925391  0.02540083  1
  C  C3  1  0.29793115  0.08151218  0.39468795  1
  C  C4  1  0.66723098  0.92585648  0.03486036  1
  C  C5  1  0.87719402  0.34836162  0.67057971  1
  C  C6  1  0.56838624  0.87187669  0.28621392  1
  C  C7  1  0.05143388  0.40070454  0.26507380  1
  C  C8  1  0.22387972  0.00878668  0.66049501  1
  C  C9  1  0.15857232  0.57234925  0.80313946  1
"
1901,1901,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.49697000
_cell_length_b   3.27188000
_cell_length_c   8.55176484
_cell_angle_alpha   89.89408468
_cell_angle_beta   89.85440692
_cell_angle_gamma   112.28954000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C10
_cell_volume   64.64511730
_cell_formula_units_Z   10
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.77322975  0.17088524  0.69527869  1
  C  C1  1  0.27725306  0.17033127  0.19460495  1
  C  C2  1  0.95982578  0.53014541  0.96934239  1
  C  C3  1  0.95346939  0.52960144  0.57603304  1
  C  C4  1  0.78009856  0.17247807  0.85108869  1
  C  C5  1  0.77826752  0.17038352  0.10258112  1
  C  C6  1  0.27658966  0.17300489  0.35004735  1
  C  C7  1  0.59888641  0.81346928  0.96944659  1
  C  C8  1  0.59190203  0.81253313  0.57623914  1
  C  C9  1  0.77501713  0.17217416  0.44248326  1
"
1902,1902,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.20316000
_cell_length_b   4.22178031
_cell_length_c   4.55819000
_cell_angle_alpha   78.08556898
_cell_angle_beta   88.77293000
_cell_angle_gamma   61.46465484
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C10
_cell_volume   69.24681302
_cell_formula_units_Z   10
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.15706502  0.03722376  0.60379008  1
  C  C1  1  0.62435451  0.47519941  0.15258534  1
  C  C2  1  0.06176452  0.00659559  0.92606474  1
  C  C3  1  0.51378652  0.02558768  0.57777168  1
  C  C4  1  0.26520432  0.75596556  0.16638163  1
  C  C5  1  0.51367236  0.36187006  0.63958197  1
  C  C6  1  0.81282531  0.73456728  0.51466514  1
  C  C7  1  0.70131003  0.28658965  0.93875978  1
  C  C8  1  0.81274703  0.39914831  0.45205216  1
  C  C9  1  0.16908050  0.72343469  0.48805898  1
"
1903,1903,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.52978000
_cell_length_b   4.71081804
_cell_length_c   5.51543000
_cell_angle_alpha   89.96786149
_cell_angle_beta   89.86961000
_cell_angle_gamma   105.09600772
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C10
_cell_volume   63.46074377
_cell_formula_units_Z   10
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.44176363  0.17809483  0.94396438  1
  C  C1  1  0.35406800  0.99886285  0.56557997  1
  C  C2  1  0.29927813  0.89084715  0.30844413  1
  C  C3  1  0.71743226  0.72037835  0.91412710  1
  C  C4  1  0.44061614  0.17737851  0.18579560  1
  C  C5  1  0.56955903  0.42491518  0.32663904  1
  C  C6  1  0.57160343  0.42550062  0.80196524  1
  C  C7  1  0.51595950  0.31722949  0.56491051  1
  C  C8  1  0.71656076  0.71996118  0.21488748  1
  C  C9  1  0.30037122  0.89129164  0.82274644  1
"
1904,1904,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.93665000
_cell_length_b   4.32474099
_cell_length_c   4.54528166
_cell_angle_alpha   113.92270488
_cell_angle_beta   90.54585665
_cell_angle_gamma   92.58809956
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C10
_cell_volume   70.63063909
_cell_formula_units_Z   10
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.67882866  0.73672197  0.79179850  1
  C  C1  1  0.56135952  0.53048549  0.47957501  1
  C  C2  1  0.91993962  0.70692098  0.00767865  1
  C  C3  1  0.15966813  0.49163034  0.03758144  1
  C  C4  1  0.16089379  0.97314805  0.51856729  1
  C  C5  1  0.92021377  0.00409696  0.30317838  1
  C  C6  1  0.67996072  0.21847662  0.27236997  1
  C  C7  1  0.30554667  0.65674255  0.35378142  1
  C  C8  1  0.27701628  0.17866574  0.83099467  1
  C  C9  1  0.53426586  0.05312281  0.95609727  1
"
1905,1905,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.84796000
_cell_length_b   4.27093000
_cell_length_c   4.84365413
_cell_angle_alpha   110.33212559
_cell_angle_beta   103.84552880
_cell_angle_gamma   85.24403000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C10
_cell_volume   72.47391859
_cell_formula_units_Z   10
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.39321454  0.55281245  0.45674325  1
  C  C1  1  0.87867959  0.03741862  0.70041977  1
  C  C2  1  0.28164906  0.44187913  0.66125012  1
  C  C3  1  0.39122034  0.55456393  0.97518155  1
  C  C4  1  0.02814811  0.18443966  0.53376269  1
  C  C5  1  0.63578847  0.79656864  0.18987228  1
  C  C6  1  0.24247705  0.40676418  0.14175033  1
  C  C7  1  0.63321824  0.79637180  0.48667367  1
  C  C8  1  0.98911895  0.14893782  0.01428364  1
  C  C9  1  0.87726326  0.03851076  0.21887920  1
"
1906,1906,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.83749000
_cell_length_b   4.28891000
_cell_length_c   4.84089000
_cell_angle_alpha   76.59243000
_cell_angle_beta   78.80975000
_cell_angle_gamma   76.94099000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C10
_cell_volume   74.65002016
_cell_formula_units_Z   10
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.49119292  0.01434586  0.66941418  1
  C  C1  1  0.66766453  0.64375078  0.30176123  1
  C  C2  1  0.27036380  0.45797147  0.10897670  1
  C  C3  1  0.31402807  0.64417655  0.30168636  1
  C  C4  1  0.64487903  0.33799258  0.98601686  1
  C  C5  1  0.74424726  0.13735600  0.79001426  1
  C  C6  1  0.12019291  0.01412575  0.67006026  1
  C  C7  1  0.89897967  0.45743299  0.10941423  1
  C  C8  1  0.72427943  0.82287206  0.48136259  1
  C  C9  1  0.07771617  0.82220906  0.48196405  1
"
